taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,num_letters,num_words
3129960,Baccharis crispa Spreng.,3129960,Baccharis crispa Spreng.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Baccharis,3129135.0,Baccharis crispa,3129960.0,NE,,
3170338,Asclepias hirtella (Pennell) Woodson,3170338,Asclepias hirtella (Pennell) Woodson,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Asclepias,3170229.0,Asclepias hirtella,3170338.0,NE,,
3182605,Syzygium australe (J.C.Wendl. ex Link) B.Hyland,3182605,Syzygium australe (J.C.Wendl. ex Link) B.Hyland,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Syzygium,3029010.0,Syzygium australe,3182605.0,NE,,
3617831,Lacmellea panamensis (Woodson) Markgr.,3617831,Lacmellea panamensis (Woodson) Markgr.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Lacmellea,7316922.0,Lacmellea panamensis,3617831.0,LC,,
3622677,Gurania subumbellata (Miq.) Cogn.,3622677,Gurania subumbellata (Miq.) Cogn.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Gurania,7317515.0,Gurania subumbellata,3622677.0,NE,,
3741381,Rhynchocorys elephas (L.) Griseb.,3741381,Rhynchocorys elephas (L.) Griseb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Rhynchocorys,7333273.0,Rhynchocorys elephas,3741381.0,NE,,
3793533,Peripterygia marginata (Baill.) Loes.,3793533,Peripterygia marginata (Baill.) Loes.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Celastrales,950,Celastraceae,6715,Peripterygia,7265691.0,Peripterygia marginata,3793533.0,LC,,
3845298,Melianthus major L.,3845298,Melianthus major L.,21,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Melianthaceae,3230710,Melianthus,7107288.0,Melianthus major,3845298.0,NE,,
3893490,Lamium flexuosum Ten.,3893490,Lamium flexuosum Ten.,41,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Lamium,2926678.0,Lamium flexuosum,3893490.0,NE,,
3988113,Buxus balearica Lam.,3988113,Buxus balearica Lam.,8,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Buxales,5939628,Buxaceae,6703,Buxus,2984666.0,Buxus balearica,3988113.0,NE,,
4058657,Echium judaeum Lacaita,4058657,Echium judaeum Lacaita,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Echium,2925888.0,Echium judaeum,4058657.0,NE,,
4158951,Begonia parviflora Poepp. & Endl.,4158951,Begonia parviflora Poepp. & Endl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Begoniaceae,6638,Begonia,2874710.0,Begonia parviflora,4158951.0,NE,,
5361926,Ficus americana Aubl.,5361926,Ficus americana Aubl.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Moraceae,6640,Ficus,2984588.0,Ficus americana,5361926.0,LC,,
5365496,Potentilla aurea L.,5365496,Potentilla aurea L.,386,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Potentilla,8079058.0,Potentilla aurea,5365496.0,NE,289,44
5382823,Flueggea virosa (Roxb. ex Willd.) Royle,5382823,Flueggea virosa (Roxb. ex Willd.) Royle,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Flueggea,3079251.0,Flueggea virosa,5382823.0,LC,,
5383983,Schlumbergera truncata (Haw.) Moran,5383983,Schlumbergera truncata (Haw.) Moran,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Cactaceae,2519,Schlumbergera,3084040.0,Schlumbergera truncata,5383983.0,VU,,
5388960,Solidago bicolor L.,5388960,Solidago bicolor L.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868.0,Solidago bicolor,5388960.0,NE,,
5414196,Batis maritima L.,5414196,Batis maritima L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Bataceae,6353,Batis,2870361.0,Batis maritima,5414196.0,NE,,
5418198,Eugenia myrcianthes Nied.,5418198,Eugenia myrcianthes Nied.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Eugenia,3177662.0,Eugenia myrcianthes,5418198.0,LC,,
5601856,Capparis micracantha DC.,5601856,Capparis micracantha DC.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Capparaceae,3111,Capparis,3054191.0,Capparis micracantha,5601856.0,NE,,
5680327,Ulmus mexicana (Liebm.) Planch.,5680327,Ulmus mexicana (Liebm.) Planch.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Ulmaceae,2382,Ulmus,2984510.0,Ulmus mexicana,5680327.0,LC,,
6559940,Helictochloa bromoides (Gouan) Romero Zarco,6559940,Helictochloa bromoides (Gouan) Romero Zarco,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Helictochloa,9459144.0,Helictochloa bromoides,6559940.0,NE,,
7308294,Teucrium montanum L.,7308294,Teucrium montanum L.,183,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Teucrium,2926895.0,Teucrium montanum,7308294.0,NE,,
7334818,Aichryson laxum (Haw.) Bramwell,7334818,Aichryson laxum (Haw.) Bramwell,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Aichryson,7333935.0,Aichryson laxum,7334818.0,NE,,
7510173,Mentha longifolia (L.) L.,7510173,Mentha longifolia (L.) L.,276,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Mentha,2927173.0,Mentha longifolia,7510173.0,LC,,
7587587,Saxifraga fragilis Schrank,7587587,Saxifraga fragilis Schrank,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833.0,Saxifraga fragilis,7587587.0,NE,,
7721174,Vallea stipularis Mutis ex L.fil.,7721174,Vallea stipularis Mutis ex L.fil.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Oxalidales,7224021,Elaeocarpaceae,2435,Vallea,7290964.0,Vallea stipularis,7721174.0,LC,,
9117338,"Gypsophila struthium L., 1759",9117338,"Gypsophila struthium L., 1759",6,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Gypsophila,3085251.0,Gypsophila struthium,9117338.0,NE,,
2651104,Polystichum lemmonii Underw.,2651104,Polystichum lemmonii Underw.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Polystichum,2651085.0,Polystichum lemmonii,2651104.0,NE,,
2702451,Dichanthium sericeum (R.Br.) A.Camus,2702451,Dichanthium sericeum (R.Br.) A.Camus,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Dichanthium,2702444.0,Dichanthium sericeum,2702451.0,NE,,
2705536,Tripsacum dactyloides (L.) L.,2705536,Tripsacum dactyloides (L.) L.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Tripsacum,2705530.0,Tripsacum dactyloides,2705536.0,NE,,
2724284,Carex buxbaumii Wahlenb.,2724284,Carex buxbaumii Wahlenb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893.0,Carex buxbaumii,2724284.0,LC,,
2734435,Chamaedorea pinnatifrons (Jacq.) Oerst.,2734435,Chamaedorea pinnatifrons (Jacq.) Oerst.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Chamaedorea,2734376.0,Chamaedorea pinnatifrons,2734435.0,LC,,
2760725,Heliconia clinophila R.R.Sm.,2760725,Heliconia clinophila R.R.Sm.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Heliconiaceae,4677,Heliconia,2760545.0,Heliconia clinophila,2760725.0,NE,,
2769247,Leopoldia tenuiflora (Tausch) Heldr.,2769256,Muscari tenuiflorum Tausch,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Muscari,2772004.0,Muscari tenuiflorum,2769256.0,NE,,
2778358,Asphodelus tenuifolius Cav.,2778358,Asphodelus tenuifolius Cav.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asphodelaceae,4259209,Asphodelus,7502499.0,Asphodelus tenuifolius,2778358.0,NE,,
2795869,Cephalanthera longifolia (L.) Fritsch,2795869,Cephalanthera longifolia (L.) Fritsch,1175,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Cephalanthera,2795844.0,Cephalanthera longifolia,2795869.0,NE,4256,639
2928905,Calibrachoa parviflora (Juss.) D' Arcy,2928905,Calibrachoa parviflora (Juss.) D' Arcy,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Calibrachoa,8254205.0,Calibrachoa parviflora,2928905.0,NE,,
2985091,Hirtella hispidula Miq.,2985091,Hirtella hispidula Miq.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Chrysobalanaceae,9111,Hirtella,2944960.0,Hirtella hispidula,2985091.0,LC,,
2986132,Ribes divaricatum Douglas,2986132,Ribes divaricatum Douglas,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Grossulariaceae,2403,Ribes,2986095.0,Ribes divaricatum,2986132.0,NE,,
3034412,Eryngium leavenworthii Torr. & A.Gray,3034412,Eryngium leavenworthii Torr. & A.Gray,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Eryngium,3034387.0,Eryngium leavenworthii,3034412.0,NE,,
3039194,Parthenocissus quinquefolia (L.) Planch.,3039194,Parthenocissus quinquefolia (L.) Planch.,1585,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Vitales,7222050,Vitaceae,6672,Parthenocissus,3039188.0,Parthenocissus quinquefolia,3039194.0,LC,5663,876
3040255,Reseda odorata L.,3040255,Reseda odorata L.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Resedaceae,3110,Reseda,3040250.0,Reseda odorata,3040255.0,NE,,
3084014,Phytolacca rivinoides Kunth & Bouché,3084014,Phytolacca rivinoides Kunth & Bouché,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Phytolaccaceae,2516,Phytolacca,3084013.0,Phytolacca rivinoides,3084014.0,NE,,
3119729,Psiadia retusa DC.,3119729,Psiadia retusa DC.,14,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Psiadia,7970768.0,Psiadia retusa,3119729.0,NE,,
3171697,Pedicularis verticillata L.,3171697,Pedicularis verticillata L.,196,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Pedicularis,3171670.0,Pedicularis verticillata,3171697.0,NE,,
3172099,Veronica austriaca L.,3172099,Veronica austriaca L.,60,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047.0,Veronica austriaca,3172099.0,NE,,
3190382,Ruta graveolens L.,3190382,Ruta graveolens L.,277,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Ruta,3190380.0,Ruta graveolens,3190382.0,NE,,
3640571,Chaerophyllum villarsii W.D.J.Koch,3640571,Chaerophyllum villarsii W.D.J.Koch,37,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Chaerophyllum,3034649.0,Chaerophyllum villarsii,3640571.0,NE,,
3759153,Allenrolfea vaginata (Griseb.) Kuntze,3759153,Allenrolfea vaginata (Griseb.) Kuntze,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Allenrolfea,3083573.0,Allenrolfea vaginata,3759153.0,NE,,
3794601,Maytenus recondita Hammel,9808281,Monteverdia recondita (Hammel) Biral,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Celastrales,950,Celastraceae,6715,Monteverdia,7265474.0,Monteverdia recondita,9808281.0,NE,,
3795022,Abarema adenophora (Ducke) Barneby & J.W.Grimes,11667647,"Jupunba adenophora (Ducke) M.V.B.Soares, M.P.Morim & Iganci",1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Jupunba,7266089.0,Jupunba adenophora,11667647.0,LC,,
3827643,Monsonia longipes R.Knuth,3827643,Monsonia longipes R.Knuth,106,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Geraniales,624,Geraniaceae,4676,Monsonia,7268539.0,Monsonia longipes,3827643.0,NE,,
3830184,Hyperbaena tonduzii Diels,3830184,Hyperbaena tonduzii Diels,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Menispermaceae,2411,Hyperbaena,8080696.0,Hyperbaena tonduzii,3830184.0,LC,,
3830581,Cissampelos andromorpha DC.,3830581,Cissampelos andromorpha DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Menispermaceae,2411,Cissampelos,3033936.0,Cissampelos andromorpha,3830581.0,NE,,
3865595,Clidemia discolor (Triana) Cogn.,10800391,Miconia purpureoviolacea (Cogn.) Michelang.,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Miconia,3188558.0,Miconia purpureoviolacea,10800391.0,LC,,
3887135,Rotheca serrata (L.) Steane & Mabb.,3887135,Rotheca serrata (L.) Steane & Mabb.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Rotheca,7307127.0,Rotheca serrata,3887135.0,NE,,
4003987,Tristerix aphyllus (Miers ex DC.) Tiegh. ex Barlow & Wiens,4003987,Tristerix aphyllus (Miers ex DC.) Tiegh. ex Barlow & Wiens,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Loranthaceae,6663,Tristerix,7288148.0,Tristerix aphyllus,4003987.0,NE,,
4027888,Pecluma sicca (Lindm.) M.G.Price,4027888,Pecluma sicca (Lindm.) M.G.Price,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Polypodiaceae,2368,Pecluma,2650499.0,Pecluma sicca,4027888.0,NE,,
4063449,Cynoglossum magellense Ten.,4059721,Rindera magellensis (Ten.) Roem. & Schult.,8,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Rindera,7294577.0,Rindera magellensis,4059721.0,NE,,
4073899,Pachira glabra Pasq.,4073899,Pachira glabra Pasq.,28,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Pachira,3152234.0,Pachira glabra,4073899.0,NE,,
5274951,Polypodium vulgare L.,5274951,Polypodium vulgare L.,824,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Polypodiaceae,2368,Polypodium,2650111.0,Polypodium vulgare,5274951.0,NE,3813,602
5284415,Agathis australis (D.Don) Lindl.,5284415,Agathis australis (D.Don) Lindl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Araucariaceae,3924,Agathis,2685008.0,Agathis australis,5284415.0,NE,,
5287564,Flagellaria indica L.,5287564,Flagellaria indica L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Flagellariaceae,3742,Flagellaria,2693391.0,Flagellaria indica,5287564.0,NE,,
5331416,Mentzelia aspera L.,5331416,Mentzelia aspera L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cornales,949,Loasaceae,2379,Mentzelia,2874733.0,Mentzelia aspera,5331416.0,NE,,
5343178,Astragalus alopecuroides L.,5343178,Astragalus alopecuroides L.,18,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Astragalus,2933951.0,Astragalus alopecuroides,5343178.0,NE,,
5414959,Collinsia heterophylla Buist ex Graham,5414959,Collinsia heterophylla Buist ex Graham,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Collinsia,3171755.0,Collinsia heterophylla,5414959.0,NE,,
5556089,Clusia platystigma Eyma,5556089,Clusia platystigma Eyma,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Clusiaceae,6646,Clusia,3189424.0,Clusia platystigma,5556089.0,NT,,
5660135,Cordia bicolor A.DC. ex A.DC.,5660135,Cordia bicolor A.DC. ex A.DC.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Cordiaceae,4930453,Cordia,2900865.0,Cordia bicolor,5660135.0,LC,,
5662294,Anchusa calcarea Boiss.,5662294,Anchusa calcarea Boiss.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Anchusa,5341194.0,Anchusa calcarea,5662294.0,NE,,
5663915,Viola bangii Rusby,5663915,Viola bangii Rusby,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Violaceae,6631,Viola,2874237.0,Viola bangii,5663915.0,NE,,
5668129,Armeria seticeps Rchb.,5668129,Armeria seticeps Rchb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Armeria,3082288.0,Armeria seticeps,5668129.0,NE,,
6412796,Plectranthus barbatus Andrews,8030165,Coleus barbatus (Andrews) Benth. ex G.Don,5,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Coleus,2927310.0,Coleus barbatus,8030165.0,NE,,
7221882,Polystemma guatemalense (Schltr.) W.D.Stevens,7221882,Polystemma guatemalense (Schltr.) W.D.Stevens,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Polystemma,8189087.0,Polystemma guatemalense,7221882.0,NE,,
7268098,Atocion armeria (L.) Raf.,7268098,Atocion armeria (L.) Raf.,262,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Atocion,7268091.0,Atocion armeria,7268098.0,NE,,
7269458,Acronychia laevis J.R.Forst. & G.Forst.,7269458,Acronychia laevis J.R.Forst. & G.Forst.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Rutaceae,2396,Acronychia,3190065.0,Acronychia laevis,7269458.0,LC,,
8035698,Anthemis cotula L.,8035698,Anthemis cotula L.,267,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Anthemis,3122476.0,Anthemis cotula,8035698.0,NE,,
2702816,Echinochloa muricata (P.Beauv.) Fernald,2702816,Echinochloa muricata (P.Beauv.) Fernald,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Echinochloa,2702794.0,Echinochloa muricata,2702816.0,NE,,
2753371,Lilium formosanum A.Wallace,2753371,Lilium formosanum A.Wallace,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Lilium,2752977.0,Lilium formosanum,2753371.0,NE,,
2757200,Zingiber spectabile Griff.,2757200,Zingiber spectabile Griff.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Zingiberaceae,4687,Zingiber,2756693.0,Zingiber spectabile,2757200.0,DD,,
2860963,Asplundia insignis (Duchass. ex Griseb.) Harling,2860963,Asplundia insignis (Duchass. ex Griseb.) Harling,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Pandanales,554,Cyclanthaceae,7703,Asplundia,2860937.0,Asplundia insignis,2860963.0,NE,,
2887362,Ecclinusa ramiflora Mart.,2887362,Ecclinusa ramiflora Mart.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Sapotaceae,8802,Ecclinusa,2887353.0,Ecclinusa ramiflora,2887362.0,LC,,
2888711,Diervilla lonicera Mill.,2888711,Diervilla lonicera Mill.,24,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Diervilla,2888707.0,Diervilla lonicera,2888711.0,NE,,
2925756,Lappula squarrosa (Retz.) Dumort.,2925756,Lappula squarrosa (Retz.) Dumort.,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Lappula,2925752.0,Lappula squarrosa,2925756.0,NE,,
2927208,Mentha aquatica L.,2927208,Mentha aquatica L.,1646,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Mentha,2927173.0,Mentha aquatica,2927208.0,LC,3266,525
2960823,Hedysarum hedysaroides (L.) Schinz & Thell.,2960823,Hedysarum hedysaroides (L.) Schinz & Thell.,83,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Hedysarum,2960767.0,Hedysarum hedysaroides,2960823.0,NE,,
2984532,Zelkova serrata (Thunb.) Makino,2984532,Zelkova serrata (Thunb.) Makino,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Ulmaceae,2382,Zelkova,2984531.0,Zelkova serrata,2984532.0,NT,,
2986112,Ribes inerme Rydb.,2986112,Ribes inerme Rydb.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Grossulariaceae,2403,Ribes,2986095.0,Ribes inerme,2986112.0,NE,,
3041022,"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.",3041022,"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.",586,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Armoracia,3041017.0,Armoracia rusticana,3041022.0,LC,12233,1933
3055091,Alchorneopsis floribunda (Benth.) Müll.Arg.,3055091,Alchorneopsis floribunda (Benth.) Müll.Arg.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Alchorneopsis,7410955.0,Alchorneopsis floribunda,3055091.0,LC,,
3055569,Dalechampia scandens L.,3055569,Dalechampia scandens L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Dalechampia,3055556.0,Dalechampia scandens,3055569.0,LC,,
3066112,Euphorbia epithymoides L.,3066112,Euphorbia epithymoides L.,40,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237.0,Euphorbia epithymoides,3066112.0,NE,,
3067658,Euphorbia ariensis Kunth,3067658,Euphorbia ariensis Kunth,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237.0,Euphorbia ariensis,3067658.0,NE,,
3085433,Cerastium arvense L.,3085433,Cerastium arvense L.,1392,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Cerastium,2873815.0,Cerastium arvense,3085433.0,LC,1500,254
3104265,Liatris aspera Michx.,3104265,Liatris aspera Michx.,12,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Liatris,3104263.0,Liatris aspera,3104265.0,NE,,
3108377,Senecio cinerarioides Kunth,3108377,Senecio cinerarioides Kunth,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Senecio,3106738.0,Senecio cinerarioides,3108377.0,NE,,
3114229,Rudbeckia laciniata L.,3114229,Rudbeckia laciniata L.,323,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Rudbeckia,3114220.0,Rudbeckia laciniata,3114229.0,NE,,
